# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1576442	1576948	-						10668963	MSWAN_RS07235	507		old_locus_tag=MSWAN_1457
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1576442	1576948	-	WP_013825972.1	WP_013825972.1		50S ribosomal protein L5		10668963	MSWAN_RS07235	507	168	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1576951	1577679	-						10668964	MSWAN_RS07240	729		old_locus_tag=MSWAN_1458
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1576951	1577679	-	WP_013825973.1	WP_013825973.1		30S ribosomal protein S4e		10668964	MSWAN_RS07240	729	242	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1577681	1578034	-					rplX	10668965	MSWAN_RS07245	354		old_locus_tag=MSWAN_1459
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1577681	1578034	-	WP_013825974.1	WP_013825974.1		50S ribosomal protein L24	rplX	10668965	MSWAN_RS07245	354	117	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1578050	1578448	-						10668966	MSWAN_RS07250	399		old_locus_tag=MSWAN_1460
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1578050	1578448	-	WP_013825975.1	WP_013825975.1		50S ribosomal protein L14		10668966	MSWAN_RS07250	399	132	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1578449	1578769	-						10668967	MSWAN_RS07255	321		old_locus_tag=MSWAN_1461
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1578449	1578769	-	WP_013825976.1	WP_013825976.1		30S ribosomal protein S17		10668967	MSWAN_RS07255	321	106	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1578912	1579193	-						10668968	MSWAN_RS07260	282		old_locus_tag=MSWAN_1462
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1578912	1579193	-	WP_048188369.1	WP_048188369.1		ribonuclease P protein component 1		10668968	MSWAN_RS07260	282	93	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1579226	1579561	-					yciH	10668969	MSWAN_RS07265	336		old_locus_tag=MSWAN_1463
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1579226	1579561	-	WP_013825978.1	WP_013825978.1		stress response translation initiation inhibitor YciH	yciH	10668969	MSWAN_RS07265	336	111	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1579567	1579773	-					rpmC	10668970	MSWAN_RS07270	207		old_locus_tag=MSWAN_1464
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1579567	1579773	-	WP_013825979.1	WP_013825979.1		50S ribosomal protein L29	rpmC	10668970	MSWAN_RS07270	207	68	
gene	pseudogene	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1579979	1580770	-						10668971	MSWAN_RS07275	792		partial;pseudo;old_locus_tag=MSWAN_1465
CDS	without_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1579979	1580770	-				30S ribosomal protein S3		10668971	MSWAN_RS07275	792		partial;pseudo
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1580763	1581236	-					rplV	10668972	MSWAN_RS07280	474		old_locus_tag=MSWAN_1466
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1580763	1581236	-	WP_013825981.1	WP_013825981.1		50S ribosomal protein L22	rplV	10668972	MSWAN_RS07280	474	157	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1581249	1581659	-					rpsS	10668973	MSWAN_RS07285	411		old_locus_tag=MSWAN_1467
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1581249	1581659	-	WP_013825982.1	WP_013825982.1		30S ribosomal protein S19	rpsS	10668973	MSWAN_RS07285	411	136	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1581752	1582477	-						10668974	MSWAN_RS07290	726		old_locus_tag=MSWAN_1468
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1581752	1582477	-	WP_013825983.1	WP_013825983.1		50S ribosomal protein L2		10668974	MSWAN_RS07290	726	241	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1582542	1582805	-						10668975	MSWAN_RS07295	264		old_locus_tag=MSWAN_1469
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1582542	1582805	-	WP_013825984.1	WP_013825984.1		50S ribosomal protein L23		10668975	MSWAN_RS07295	264	87	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1582821	1583606	-					rpl4p	10668976	MSWAN_RS07300	786		old_locus_tag=MSWAN_1470
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1582821	1583606	-	WP_013825985.1	WP_013825985.1		50S ribosomal protein L4	rpl4p	10668976	MSWAN_RS07300	786	261	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1583642	1584652	-					rpl3p	10668977	MSWAN_RS07305	1011		old_locus_tag=MSWAN_1471
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1583642	1584652	-	WP_013825986.1	WP_013825986.1		50S ribosomal protein L3	rpl3p	10668977	MSWAN_RS07305	1011	336	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1584699	1585526	-						10668978	MSWAN_RS07310	828		old_locus_tag=MSWAN_1472
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1584699	1585526	-	WP_013825987.1	WP_013825987.1		RNA-binding protein		10668978	MSWAN_RS07310	828	275	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1585831	1586457	-						10668979	MSWAN_RS07315	627		old_locus_tag=MSWAN_1473
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1585831	1586457	-	WP_013825988.1	WP_013825988.1		METTL5 family protein		10668979	MSWAN_RS07315	627	208	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1587219	1588712	+						10668980	MSWAN_RS07320	1494		old_locus_tag=MSWAN_1474
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1587219	1588712	+	WP_013825989.1	WP_013825989.1		acetyl-CoA carboxylase biotin carboxylase subunit		10668980	MSWAN_RS07320	1494	497	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1588721	1589692	+						10668981	MSWAN_RS07325	972		old_locus_tag=MSWAN_1475
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1588721	1589692	+	WP_013825990.1	WP_013825990.1		biotin--[acetyl-CoA-carboxylase] ligase		10668981	MSWAN_RS07325	972	323	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1589914	1591275	+						10668982	MSWAN_RS07330	1362		old_locus_tag=MSWAN_1476
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1589914	1591275	+	WP_013825991.1	WP_013825991.1		PIG-L family deacetylase		10668982	MSWAN_RS07330	1362	453	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1591557	1592573	-						10668983	MSWAN_RS07335	1017		old_locus_tag=MSWAN_1477
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1591557	1592573	-	WP_013825992.1	WP_013825992.1		RNA 3'-terminal phosphate cyclase		10668983	MSWAN_RS07335	1017	338	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1592692	1593852	-						10668984	MSWAN_RS07340	1161		old_locus_tag=MSWAN_1478
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1592692	1593852	-	WP_013825993.1	WP_013825993.1		TIGR03576 family pyridoxal phosphate-dependent enzyme		10668984	MSWAN_RS07340	1161	386	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1593861	1594361	-						10668985	MSWAN_RS07345	501		old_locus_tag=MSWAN_1479
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1593861	1594361	-	WP_013825994.1	WP_013825994.1		TIGR00288 family NYN domain-containing protein		10668985	MSWAN_RS07345	501	166	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1594832	1595164	-						10668986	MSWAN_RS07350	333		old_locus_tag=MSWAN_1480
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1594832	1595164	-	WP_144011564.1	WP_144011564.1		hypothetical protein		10668986	MSWAN_RS07350	333	110	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1595472	1595936	-						10668987	MSWAN_RS07355	465		old_locus_tag=MSWAN_1481
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1595472	1595936	-	WP_013825996.1	WP_013825996.1		hypothetical protein		10668987	MSWAN_RS07355	465	154	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1596540	1597199	-						10668988	MSWAN_RS07360	660		old_locus_tag=MSWAN_1482
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1596540	1597199	-	WP_048188016.1	WP_048188016.1		nitroreductase family protein		10668988	MSWAN_RS07360	660	219	
gene	tRNA	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1598128	1598199	+						10668989	MSWAN_RS07365	72		old_locus_tag=MSWAN_R0032
tRNA		GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1598128	1598199	+				tRNA-Gln		10668989	MSWAN_RS07365	72		anticodon=CTG
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1598581	1599354	-						10668990	MSWAN_RS07370	774		old_locus_tag=MSWAN_1483
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1598581	1599354	-	WP_013825998.1	WP_013825998.1		TrmB family transcriptional regulator		10668990	MSWAN_RS07370	774	257	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1599672	1600043	+						10668991	MSWAN_RS07375	372		old_locus_tag=MSWAN_1484
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1599672	1600043	+	WP_013825999.1	WP_013825999.1		roadblock/LC7 domain-containing protein		10668991	MSWAN_RS07375	372	123	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1600044	1600484	+						10668992	MSWAN_RS07380	441		old_locus_tag=MSWAN_1485
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1600044	1600484	+	WP_048188019.1	WP_048188019.1		hypothetical protein		10668992	MSWAN_RS07380	441	146	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1600558	1600929	+						10668993	MSWAN_RS07385	372		old_locus_tag=MSWAN_1486
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1600558	1600929	+	WP_013825999.1	WP_013825999.1		roadblock/LC7 domain-containing protein		10668993	MSWAN_RS07385	372	123	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1600930	1601370	+						10668994	MSWAN_RS07390	441		old_locus_tag=MSWAN_1487
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1600930	1601370	+	WP_048188021.1	WP_048188021.1		hypothetical protein		10668994	MSWAN_RS07390	441	146	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1601442	1601951	+						10668995	MSWAN_RS07395	510		old_locus_tag=MSWAN_1488
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1601442	1601951	+	WP_013826002.1	WP_013826002.1		GTP-binding protein		10668995	MSWAN_RS07395	510	169	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1601971	1602357	+						10668996	MSWAN_RS07400	387		old_locus_tag=MSWAN_1489
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1601971	1602357	+	WP_161597493.1	WP_161597493.1		roadblock/LC7 domain-containing protein		10668996	MSWAN_RS07400	387	128	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1602377	1602757	+						10668997	MSWAN_RS07405	381		old_locus_tag=MSWAN_1490
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1602377	1602757	+	WP_013826004.1	WP_013826004.1		roadblock/LC7 domain-containing protein		10668997	MSWAN_RS07405	381	126	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1603080	1603556	-						10668998	MSWAN_RS07410	477		old_locus_tag=MSWAN_1491
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1603080	1603556	-	WP_013826005.1	WP_013826005.1		tetratricopeptide repeat protein		10668998	MSWAN_RS07410	477	158	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1603841	1604104	+						10668999	MSWAN_RS07415	264		old_locus_tag=MSWAN_1492
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1603841	1604104	+	WP_013826006.1	WP_013826006.1		hypothetical protein		10668999	MSWAN_RS07415	264	87	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1604058	1604360	+						10669000	MSWAN_RS07420	303		old_locus_tag=MSWAN_1493
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1604058	1604360	+	WP_013826007.1	WP_013826007.1		hypothetical protein		10669000	MSWAN_RS07420	303	100	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1604777	1605328	+						10669001	MSWAN_RS07425	552		old_locus_tag=MSWAN_1494
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1604777	1605328	+	WP_013826008.1	WP_013826008.1		hypothetical protein		10669001	MSWAN_RS07425	552	183	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1605389	1605544	-						42441935	MSWAN_RS12795	156		old_locus_tag=MSWAN_1495
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1605389	1605544	-	WP_013826009.1	WP_013826009.1		hypothetical protein		42441935	MSWAN_RS12795	156	51	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1605623	1606138	-						10669003	MSWAN_RS07430	516		old_locus_tag=MSWAN_1496
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1605623	1606138	-	WP_013826010.1	WP_013826010.1		DUF1802 family protein		10669003	MSWAN_RS07430	516	171	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1606585	1607439	-						10669004	MSWAN_RS07435	855		old_locus_tag=MSWAN_1497
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1606585	1607439	-	WP_013826011.1	WP_013826011.1		response regulator		10669004	MSWAN_RS07435	855	284	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1607975	1608568	+					csa3	10669005	MSWAN_RS07440	594		old_locus_tag=MSWAN_1498
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1607975	1608568	+	WP_013826012.1	WP_013826012.1		CRISPR-associated CARF protein Csa3	csa3	10669005	MSWAN_RS07440	594	197	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1608966	1610132	-						10669006	MSWAN_RS07445	1167		old_locus_tag=MSWAN_1499
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1608966	1610132	-	WP_013826013.1	WP_013826013.1		DUF6282 family protein		10669006	MSWAN_RS07445	1167	388	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1610071	1610646	-						10669007	MSWAN_RS07450	576		old_locus_tag=MSWAN_1500
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1610071	1610646	-	WP_013826014.1	WP_013826014.1		FumA C-terminus/TtdB family hydratase beta subunit		10669007	MSWAN_RS07450	576	191	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1610940	1612775	+						10669008	MSWAN_RS07455	1836		old_locus_tag=MSWAN_1501
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1610940	1612775	+	WP_013826015.1	WP_013826015.1		DUF2070 family protein		10669008	MSWAN_RS07455	1836	611	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1613067	1613345	-						10669009	MSWAN_RS07460	279		old_locus_tag=MSWAN_1502
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1613067	1613345	-	WP_013826016.1	WP_013826016.1		DUF5379 family protein		10669009	MSWAN_RS07460	279	92	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1613410	1615401	+						10669010	MSWAN_RS07465	1992		old_locus_tag=MSWAN_1503
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1613410	1615401	+	WP_013826017.1	WP_013826017.1		NFACT family protein		10669010	MSWAN_RS07465	1992	663	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1615542	1615847	-						10669011	MSWAN_RS07470	306		old_locus_tag=MSWAN_1504
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1615542	1615847	-	WP_013826018.1	WP_013826018.1		hypothetical protein		10669011	MSWAN_RS07470	306	101	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1615831	1616214	-						10669012	MSWAN_RS07475	384		old_locus_tag=MSWAN_1505
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1615831	1616214	-	WP_013826019.1	WP_013826019.1		DUF2073 domain-containing protein		10669012	MSWAN_RS07475	384	127	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1616234	1616869	-						10669013	MSWAN_RS07480	636		old_locus_tag=MSWAN_1506
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1616234	1616869	-	WP_013826020.1	WP_013826020.1		Era-like GTP-binding protein		10669013	MSWAN_RS07480	636	211	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1616884	1617582	-						10669014	MSWAN_RS07485	699		old_locus_tag=MSWAN_1507
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1616884	1617582	-	WP_013826021.1	WP_013826021.1		metal-dependent hydrolase		10669014	MSWAN_RS07485	699	232	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1617579	1619018	-						10669015	MSWAN_RS07490	1440		old_locus_tag=MSWAN_1508
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1617579	1619018	-	WP_013826022.1	WP_013826022.1		hypothetical protein		10669015	MSWAN_RS07490	1440	479	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1619058	1620218	-						10669016	MSWAN_RS07495	1161		old_locus_tag=MSWAN_1509
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1619058	1620218	-	WP_013826023.1	WP_013826023.1		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase		10669016	MSWAN_RS07495	1161	386	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1620519	1620695	+						10669017	MSWAN_RS07500	177		old_locus_tag=MSWAN_1510
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1620519	1620695	+	WP_013826024.1	WP_013826024.1		class III signal peptide-containing protein		10669017	MSWAN_RS07500	177	58	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1620825	1621388	-						10669018	MSWAN_RS07505	564		old_locus_tag=MSWAN_1511
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1620825	1621388	-	WP_048188026.1	WP_048188026.1		hypothetical protein		10669018	MSWAN_RS07505	564	187	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1621646	1621819	+						10669019	MSWAN_RS07510	174		old_locus_tag=MSWAN_1512
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1621646	1621819	+	WP_013826026.1	WP_013826026.1		class III signal peptide-containing protein		10669019	MSWAN_RS07510	174	57	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1622428	1622601	+						10669020	MSWAN_RS07515	174		old_locus_tag=MSWAN_1513
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1622428	1622601	+	WP_013826026.1	WP_013826026.1		class III signal peptide-containing protein		10669020	MSWAN_RS07515	174	57	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1622628	1622801	+						10669021	MSWAN_RS07520	174		old_locus_tag=MSWAN_1514
